station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,24,22,1014,020,6.0,9999.0,0
SBFL,24,22,1015,010,3.0,8000.0,0
SBFL,24,22,1015,020,4.0,8000.0,0
SBFL,24,22,1015,010,11.0,5000.0,1
SBFL,24,22,1015,050,8.0,4500.0,0
SBFL,24,22,1015,050,8.0,4500.0,0
SBFL,24,22,1014,070,11.0,3900.0,1
SBFL,24,22,1014,070,11.0,4000.0,1
SBFL,23,22,1013,080,9.0,3000.0,1
SBFL,23,22,1013,080,15.0,2100.0,1
SBFL,24,22,1013,080,11.0,3500.0,1
SBFL,24,22,1013,060,9.0,3500.0,1
SBFL,25,22,1014,050,10.0,8000.0,0
SBFL,25,21,1014,050,14.0,9999.0,0
SBFL,25,21,1015,050,15.0,9999.0,0
SBFL,26,21,1015,040,12.0,9999.0,0
SBFL,26,22,1015,050,15.0,9999.0,0
SBFL,25,22,1015,050,13.0,9000.0,0
SBFL,25,22,1015,060,12.0,6000.0,1
SBFL,24,22,1015,070,12.0,7000.0,0
SBFL,24,22,1014,060,14.0,7000.0,0
SBFL,24,22,1014,060,13.0,9999.0,0
SBFL,24,22,1014,070,12.0,9999.0,0
SBFL,23,22,1013,070,12.0,9999.0,0
SBFL,23,22,1014,070,12.0,8000.0,1
SBFL,23,22,1014,080,12.0,9999.0,0
SBFL,23,22,1015,070,11.0,9999.0,0
SBFL,23,22,1015,060,9.0,9999.0,1
SBFL,23,22,1015,080,12.0,9999.0,0
SBFL,23,22,1015,070,8.0,9999.0,0
SBFL,23,22,1015,070,8.0,9999.0,0
SBFL,23,22,1015,090,9.0,9999.0,1
SBFL,23,22,1014,070,4.0,8000.0,1
SBFL,24,22,1014,VRB,2.0,9999.0,1
SBFL,24,23,1014,VRB,2.0,9000.0,1
SBFL,24,23,1014,330,5.0,9999.0,0
SBFL,24,22,1014,350,7.0,9999.0,1
SBFL,24,22,1015,350,7.0,9000.0,1
SBFL,24,22,1015,010,5.0,9999.0,1
SBFL,25,22,1016,360,6.0,9999.0,1
SBFL,25,22,1016,010,6.0,9999.0,1
SBFL,24,22,1016,360,4.0,9999.0,0
SBFL,24,22,1016,020,6.0,9999.0,0
SBFL,24,22,1016,060,6.0,9999.0,0
SBFL,24,22,1016,070,7.0,9999.0,0
SBFL,24,21,1015,060,8.0,9999.0,0
SBFL,23,21,1014,050,9.0,9999.0,1
SBFL,23,22,1014,050,8.0,9999.0,1
SBFL,23,22,1014,040,4.0,9999.0,1
SBFL,23,22,1014,010,4.0,9999.0,1
SBFL,23,22,1015,030,3.0,9999.0,1
SBFL,23,21,1015,360,10.0,9999.0,1
SBFL,23,22,1015,010,8.0,9999.0,0
SBFL,24,22,1016,030,6.0,9999.0,0
SBFL,24,22,1015,010,7.0,9999.0,0
SBFL,24,22,1015,010,7.0,9999.0,0
SBFL,23,22,1015,350,4.0,7000.0,1
SBFL,24,21,1015,010,4.0,9999.0,0
SBFL,24,21,1014,010,5.0,9999.0,0
SBFL,24,22,1014,340,5.0,9999.0,0
SBFL,23,22,1014,340,6.0,9999.0,0
SBFL,25,20,1014,020,10.0,9999.0,0
SBFL,27,21,1015,010,11.0,9999.0,0
SBFL,27,21,1015,360,12.0,9999.0,0
SBFL,26,20,1016,360,15.0,9999.0,0
SBFL,25,21,1016,350,12.0,9999.0,0
SBFL,25,21,1016,350,13.0,9999.0,0
SBFL,25,21,1016,340,14.0,9999.0,0
SBFL,24,21,1016,340,12.0,9999.0,0
SBFL,24,21,1016,350,6.0,9999.0,0
SBFL,23,21,1015,350,7.0,9999.0,0
SBFL,23,21,1014,360,9.0,9999.0,0
