station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,22,20,1016,VRB,2,9999,0
SBFL,21,20,1016,120,4,9999,0
SBFL,21,19,1016,100,3,9999,0
SBFL,21,19,1015,000,0,9999,0
SBFL,22,20,1016,000,0,9999,0
SBFL,22,20,1017,050,3,9999,0
SBFL,23,20,1017,030,3,9999,0
SBFL,23,20,1018,030,3,9999,0
SBFL,23,19,1018,020,6,9999,0
SBFL,23,20,1017,040,3,9999,0
SBFL,23,20,1017,040,3,9999,0
SBFL,23,20,1016,050,3,9999,0
SBFL,23,20,1016,090,5,9999,0
SBFL,24,20,1015,080,6,9999,0
SBFL,25,19,1015,020,6,9999,0
SBFL,26,19,1014,010,12,9999,0
SBFL,27,19,1014,020,13,9999,0
SBFL,27,19,1015,360,12,9999,0
SBFL,27,19,1016,350,12,9999,0
SBFL,26,20,1017,350,10,9999,0
SBFL,25,19,1017,350,10,9999,0
SBFL,25,19,1018,350,11,9999,0
SBFL,24,19,1018,350,11,9999,0
SBFL,23,19,1018,340,11,9999,0
SBFL,22,19,1018,330,8,9999,0
SBFL,21,19,1017,340,8,9999,0
SBFL,21,19,1016,330,9,9999,0
SBFL,21,20,1016,340,6,9999,0
SBFL,22,19,1016,190,2,9999,0
SBFL,22,19,1017,320,5,9999,0
SBFL,23,19,1017,350,11,9999,0
SBFL,23,18,1017,350,11,9999,0
SBFL,23,18,1018,360,12,9999,0
SBFL,23,19,1018,360,11,9999,0
SBFL,23,18,1018,360,8,9999,0
SBFL,23,18,1018,360,8,9999,0
SBFL,22,18,1017,360,10,9999,0
SBFL,23,18,1017,360,12,9999,0
SBFL,23,18,1016,010,10,9999,0
SBFL,25,17,1016,360,14,9999,0
SBFL,25,18,1016,360,15,9999,0
SBFL,25,17,1016,360,14,9999,0
SBFL,26,18,1017,350,15,9999,0
SBFL,26,18,1018,350,14,9999,0
SBFL,25,16,1019,350,14,9999,0
SBFL,25,17,1020,340,11,9999,0
SBFL,24,17,1020,350,11,9999,0
SBFL,22,16,1021,350,8,9999,0
SBFL,21,16,1021,310,5,9999,0
SBFL,20,16,1021,280,4,9999,0
SBFL,18,15,1020,290,4,9999,0
SBFL,18,15,1019,280,3,9999,0
SBFL,19,15,1019,260,4,,0
SBFL,18,15,1019,250,5,,0
SBFL,18,15,1020,250,3,,0
SBFL,18,16,1021,250,2,9999,0
SBFL,19,15,1021,000,0,9999,0
SBFL,19,15,1022,010,1,9999,0
SBFL,19,15,1022,230,2,9999,0
SBFL,19,15,1022,280,3,9999,0
SBFL,19,15,1022,280,3,9999,0
SBFL,20,15,1021,190,4,9999,0
SBFL,20,14,1021,180,4,9999,0
SBFL,20,13,1021,140,5,9999,0
SBFL,21,13,1021,120,9,9999,0
